"Edit contact information","Edit contact information",theme,frontend/Hyva/default
Edit,Edit,theme,frontend/Hyva/default
"Change Password","Change Password",theme,frontend/Hyva/default
Newsletters,Newsletters,theme,frontend/Hyva/default
"You are subscribed to ""General Subscription"".","You are subscribed to ""General Subscription"".",theme,frontend/Hyva/default
"You aren't subscribed to our newsletter.","You aren't subscribed to our newsletter.",theme,frontend/Hyva/default
"Edit newsletters","Edit newsletters",theme,frontend/Hyva/default
"My Account","My Account",theme,frontend/Hyva/default
"Default Addresses","Default Addresses",theme,frontend/Hyva/default
"Change Billing Address","Change Billing Address",theme,frontend/Hyva/default
"You have no default billing address in your address book.","You have no default billing address in your address book.",theme,frontend/Hyva/default
"Change Shipping Address","Change Shipping Address",theme,frontend/Hyva/default
"You have no default shipping address in your address book.","You have no default shipping address in your address book.",theme,frontend/Hyva/default
"Customer Address","Customer Address",theme,frontend/Hyva/default
"* Required Fields","* Required Fields",theme,frontend/Hyva/default
Address,Address,theme,frontend/Hyva/default
"Street Address %1","Street Address %1",theme,frontend/Hyva/default
City,City,theme,frontend/Hyva/default
"It's a default billing address.","It's a default billing address.",theme,frontend/Hyva/default
"It's a default shipping address.","It's a default shipping address.",theme,frontend/Hyva/default
"Use as my default billing address","Use as my default billing address",theme,frontend/Hyva/default
"Use as my default shipping address","Use as my default shipping address",theme,frontend/Hyva/default
"Save Address","Save Address",theme,frontend/Hyva/default
"Go back","Go back",theme,frontend/Hyva/default
"The telephone number is too short.","The telephone number is too short.",theme,frontend/Hyva/default
"Provided Zip/Postal Code seems to be invalid.","Provided Zip/Postal Code seems to be invalid.",theme,frontend/Hyva/default
" Example: "," Example: ",theme,frontend/Hyva/default
"If you believe it is the right one you can ignore this notice.","If you believe it is the right one you can ignore this notice.",theme,frontend/Hyva/default
Company,Company,theme,frontend/Hyva/default
"Street Address","Street Address",theme,frontend/Hyva/default
Delete,Delete,theme,frontend/Hyva/default
"You have no other address entries in your address book.","You have no other address entries in your address book.",theme,frontend/Hyva/default
"Are you sure you want to delete this address?","Are you sure you want to delete this address?",theme,frontend/Hyva/default
"Add New Address","Add New Address",theme,frontend/Hyva/default
Back,Back,theme,frontend/Hyva/default
"Please enter your email below and we will send you the confirmation link.","Please enter your email below and we will send you the confirmation link.",theme,frontend/Hyva/default
"Send confirmation link","Send confirmation link",theme,frontend/Hyva/default
"Back to Sign In","Back to Sign In",theme,frontend/Hyva/default
"Change Email","Change Email",theme,frontend/Hyva/default
"form appears when field is selected","form appears when field is selected",theme,frontend/Hyva/default
"Current Password","Current Password",theme,frontend/Hyva/default
"Hide Password","Hide Password",theme,frontend/Hyva/default
"Show Password","Show Password",theme,frontend/Hyva/default
"New Password","New Password",theme,frontend/Hyva/default
"Password Strength","Password Strength",theme,frontend/Hyva/default
"No Password","No Password",theme,frontend/Hyva/default
"Confirm New Password","Confirm New Password",theme,frontend/Hyva/default
Save,Save,theme,frontend/Hyva/default
"Please enter your email address below to receive a password reset link.","Please enter your email address below to receive a password reset link.",theme,frontend/Hyva/default
"Reset My Password","Reset My Password",theme,frontend/Hyva/default
Login,Login,theme,frontend/Hyva/default
"If you have an account, sign in with your email address.","If you have an account, sign in with your email address.",theme,frontend/Hyva/default
"Password hidden","Password hidden",theme,frontend/Hyva/default
"Password shown","Password shown",theme,frontend/Hyva/default
"Subscription option","Subscription option",theme,frontend/Hyva/default
"General Subscription","General Subscription",theme,frontend/Hyva/default
"Personal Information","Personal Information",theme,frontend/Hyva/default
"Sign Up for Newsletter","Sign Up for Newsletter",theme,frontend/Hyva/default
"Sign-in Information","Sign-in Information",theme,frontend/Hyva/default
"Confirm Password","Confirm Password",theme,frontend/Hyva/default
"Confirm password hidden","Confirm password hidden",theme,frontend/Hyva/default
"confirm password shown","confirm password shown",theme,frontend/Hyva/default
"Address Information","Address Information",theme,frontend/Hyva/default
"Set a New Password","Set a New Password",theme,frontend/Hyva/default
Weak,Weak,theme,frontend/Hyva/default
Medium,Medium,theme,frontend/Hyva/default
Strong,Strong,theme,frontend/Hyva/default
"Very Strong","Very Strong",theme,frontend/Hyva/default
"The password must include at least %1 or more of: uppercase (A-Z), lowercase (a-z), number and symbol.","The password must include at least %1 or more of: uppercase (A-Z), lowercase (a-z), number and symbol.",theme,frontend/Hyva/default
"You have signed out and will be redirected to our homepage in 5 seconds.","You have signed out and will be redirected to our homepage in 5 seconds.",theme,frontend/Hyva/default
"Thank you for your visit, we're looking forward to see you again soon.","Thank you for your visit, we're looking forward to see you again soon.",theme,frontend/Hyva/default
"New Customers","New Customers",theme,frontend/Hyva/default
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Creating an account has many benefits: check out faster, keep more than one address, track orders and more.",theme,frontend/Hyva/default
Fax,Fax,theme,frontend/Hyva/default
Currency,Currency,theme,frontend/Hyva/default
"My Downloadable Products","My Downloadable Products",theme,frontend/Hyva/default
"Order #","Order #",theme,frontend/Hyva/default
Date,Date,theme,frontend/Hyva/default
Title,Title,theme,frontend/Hyva/default
Download,Download,theme,frontend/Hyva/default
Status,Status,theme,frontend/Hyva/default
"Remaining Downloads","Remaining Downloads",theme,frontend/Hyva/default
"View Order","View Order",theme,frontend/Hyva/default
"View order","View order",theme,frontend/Hyva/default
"Start Download","Start Download",theme,frontend/Hyva/default
"You have not purchased any downloadable products yet.","You have not purchased any downloadable products yet.",theme,frontend/Hyva/default
sample,sample,theme,frontend/Hyva/default
"Unselect all","Unselect all",theme,frontend/Hyva/default
"Select all","Select all",theme,frontend/Hyva/default
"Gift Message (optional)","Gift Message (optional)",theme,frontend/Hyva/default
To:,To:,theme,frontend/Hyva/default
From:,From:,theme,frontend/Hyva/default
Message,Message,theme,frontend/Hyva/default
Update,Update,theme,frontend/Hyva/default
Cancel,Cancel,theme,frontend/Hyva/default
"Gift options","Gift options",theme,frontend/Hyva/default
Message:,Message:,theme,frontend/Hyva/default
"Please specify the quantity of product(s).","Please specify the quantity of product(s).",theme,frontend/Hyva/default
"Grouped product items","Grouped product items",theme,frontend/Hyva/default
"Product Name","Product Name",theme,frontend/Hyva/default
"%1 filter options","%1 filter options",theme,frontend/Hyva/default
"Active filtering","Active filtering",theme,frontend/Hyva/default
"Remove active %1 filter: %2","Remove active %1 filter: %2",theme,frontend/Hyva/default
"Clear All","Clear All",theme,frontend/Hyva/default
"Product filters","Product filters",theme,frontend/Hyva/default
"Skip to product list","Skip to product list",theme,frontend/Hyva/default
filter,filter,theme,frontend/Hyva/default
"Allow remote shopping assistance","Allow remote shopping assistance",theme,frontend/Hyva/default
"You are connected as <strong>%1</strong> on %2","You are connected as <strong>%1</strong> on %2",theme,frontend/Hyva/default
"Close Session","Close Session",theme,frontend/Hyva/default
"Subscribe to Newsletter","Subscribe to Newsletter",theme,frontend/Hyva/default
Newsletter,Newsletter,theme,frontend/Hyva/default
"Enter your email address","Enter your email address",theme,frontend/Hyva/default
Subscribe,Subscribe,theme,frontend/Hyva/default
"Checkout with PayPal","Checkout with PayPal",theme,frontend/Hyva/default
"Price change alert! We wanted you to know that prices have changed for these products:","Price change alert! We wanted you to know that prices have changed for these products:",theme,frontend/Hyva/default
Price:,Price:,theme,frontend/Hyva/default
"Click here to stop alerts for this product.","Click here to stop alerts for this product.",theme,frontend/Hyva/default
"Unsubscribe from all price alerts","Unsubscribe from all price alerts",theme,frontend/Hyva/default
"In stock alert! We wanted you to know that these products are now available:","In stock alert! We wanted you to know that these products are now available:",theme,frontend/Hyva/default
"Unsubscribe from all stock alerts","Unsubscribe from all stock alerts",theme,frontend/Hyva/default
"Notify me when the price drops","Notify me when the price drops",theme,frontend/Hyva/default
"Notify me when this product is in stock","Notify me when this product is in stock",theme,frontend/Hyva/default
"ReCaptcha validation failed, please try again","ReCaptcha validation failed, please try again",theme,frontend/Hyva/default
"This form is protected by reCAPTCHA - the <a class=""underline"" href=""%1"" target=""_blank"" rel=""noopener"">Google Privacy Policy</a> and <a class=""underline"" href=""%2"" target=""_blank"" rel=""noopener"">Terms of Service</a> apply.","This form is protected by reCAPTCHA - the <a class=""underline"" href=""%1"" target=""_blank"" rel=""noopener"">Google Privacy Policy</a> and <a class=""underline"" href=""%2"" target=""_blank"" rel=""noopener"">Terms of Service</a> apply.",theme,frontend/Hyva/default
"My Product Reviews","My Product Reviews",theme,frontend/Hyva/default
Items,Items,theme,frontend/Hyva/default
"Created at","Created at",theme,frontend/Hyva/default
"You have submitted no reviews.","You have submitted no reviews.",theme,frontend/Hyva/default
"Write Your Own Review","Write Your Own Review",theme,frontend/Hyva/default
"You're reviewing:","You're reviewing:",theme,frontend/Hyva/default
"Your Rating","Your Rating",theme,frontend/Hyva/default
"1 star","1 star",theme,frontend/Hyva/default
"%1 stars","%1 stars",theme,frontend/Hyva/default
Nickname,Nickname,theme,frontend/Hyva/default
Review,Review,theme,frontend/Hyva/default
"Submit Review","Submit Review",theme,frontend/Hyva/default
"You submitted your review for moderation.","You submitted your review for moderation.",theme,frontend/Hyva/default
"Please verify you've entered all required information","Please verify you've entered all required information",theme,frontend/Hyva/default
"Submitting your review failed, please try again.","Submitting your review failed, please try again.",theme,frontend/Hyva/default
"Only registered users can write reviews. Please <a href=""%1"" class=""underline"">Sign in</a> or <a href=""%2"" class=""underline"">create an account</a>","Only registered users can write reviews. Please <a href=""%1"" class=""underline"">Sign in</a> or <a href=""%2"" class=""underline"">create an account</a>",theme,frontend/Hyva/default
"Be the first to review this product","Be the first to review this product",theme,frontend/Hyva/default
"%1 rating. %2 out of %3 stars. Click to go to reviews.","%1 rating. %2 out of %3 stars. Click to go to reviews.",theme,frontend/Hyva/default
